source,target,external_category_id,raw_full_path,decision_status,semantic_category_code,garment_type_code,comparison_family_code,sleeve_length_class,pants_length_class,leggings_length_class,skirt_length_class,body_length_class,app_category_code,app_detail_code,mapping_status,comparison_eligible,decision_reason
"musinsa","UNKNOWN","017024001","스포츠/레저 > 기구/용품/장비 > 골프용품","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"musinsa","UNKNOWN","017024002","스포츠/레저 > 기구/용품/장비 > 기타 스포츠 용품","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"musinsa","UNKNOWN","017024003","스포츠/레저 > 기구/용품/장비 > 구기 스포츠 용품","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"musinsa","UNKNOWN","017024004","스포츠/레저 > 기구/용품/장비 > 등산용품","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"musinsa","UNKNOWN","017024005","스포츠/레저 > 기구/용품/장비 > 라켓 스포츠 용품","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"musinsa","UNKNOWN","017024006","스포츠/레저 > 기구/용품/장비 > 라이딩 스포츠 용품","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"musinsa","UNKNOWN","017024007","스포츠/레저 > 기구/용품/장비 > 보호대/헬멧/보호용품","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"musinsa","UNKNOWN","017024010","스포츠/레저 > 기구/용품/장비 > 수영/서핑/다이빙 용품","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"musinsa","UNKNOWN","017024011","스포츠/레저 > 기구/용품/장비 > 스키/스노우보드 용품","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"musinsa","UNKNOWN","017024012","스포츠/레저 > 기구/용품/장비 > 야구용품","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"musinsa","UNKNOWN","017024013","스포츠/레저 > 기구/용품/장비 > 스트레칭/마사지","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"musinsa","UNKNOWN","017024015","스포츠/레저 > 기구/용품/장비 > 축구용품","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"musinsa","UNKNOWN","017024016","스포츠/레저 > 기구/용품/장비 > 테이프/아대","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"musinsa","UNKNOWN","017024017","스포츠/레저 > 기구/용품/장비 > 피트니스 기구","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"musinsa","UNKNOWN","017024018","스포츠/레저 > 기구/용품/장비 > 근력 /유산소 용품","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"musinsa","UNKNOWN","017024019","스포츠/레저 > 기구/용품/장비 > 유지관리용품","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"musinsa","UNKNOWN","017024020","스포츠/레저 > 기구/용품/장비 > 낚시용품","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"musinsa","UNKNOWN","017024021","스포츠/레저 > 기구/용품/장비 > 캠핑용품","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"musinsa","UNKNOWN","017025","스포츠/레저 > 가방","navigation_only","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","navigation_only","false","preserved existing rejected decision"
"musinsa","UNKNOWN","017025001","스포츠/레저 > 가방 > 골프가방","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"musinsa","UNKNOWN","017025002","스포츠/레저 > 가방 > 공가방","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"musinsa","UNKNOWN","017025003","스포츠/레저 > 가방 > 공구가방","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"musinsa","UNKNOWN","017025005","스포츠/레저 > 가방 > 기타가방","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"musinsa","UNKNOWN","017025006","스포츠/레저 > 가방 > 라켓가방","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"musinsa","UNKNOWN","017025007","스포츠/레저 > 가방 > 레인커버","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"musinsa","UNKNOWN","017025008","스포츠/레저 > 가방 > 매트가방","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"musinsa","UNKNOWN","017025009","스포츠/레저 > 가방 > 방수가방","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"musinsa","UNKNOWN","017025011","스포츠/레저 > 가방 > 보드가방","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"musinsa","UNKNOWN","017025013","스포츠/레저 > 가방 > 스틱가방","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"musinsa","UNKNOWN","017025014","스포츠/레저 > 가방 > 신발가방","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"musinsa","UNKNOWN","017025015","스포츠/레저 > 가방 > 안장가방","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"musinsa","UNKNOWN","017025017","스포츠/레저 > 가방 > 메신저/크로스 백","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"musinsa","UNKNOWN","017025018","스포츠/레저 > 가방 > 백팩","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"musinsa","UNKNOWN","017025019","스포츠/레저 > 가방 > 보스턴/더플백","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"musinsa","UNKNOWN","017025020","스포츠/레저 > 가방 > 숄더백","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"musinsa","UNKNOWN","017025021","스포츠/레저 > 가방 > 웨이스트 백","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"musinsa","UNKNOWN","017025022","스포츠/레저 > 가방 > 토트백","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"musinsa","UNKNOWN","017026","스포츠/레저 > 잡화","navigation_only","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","navigation_only","false","preserved existing rejected decision"
"musinsa","UNKNOWN","017026001","스포츠/레저 > 잡화 > 장갑","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
"musinsa","UNKNOWN","017026002","스포츠/레저 > 잡화 > 암밴드","rejected","","","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","","","rejected","false","preserved existing rejected decision"
