provider,category_key,category_path,group_codes,group_labels,disposition,product_count,audience_codes,sample_product_ids,sample_product_names,mapping_basis,notes,source_ids,source_names
uniqlo,uniqlo:57892:57958:98229:100071,WOMEN > 아우터 > 코트 > 롱 코트,B,아우터,COMPARABLE,1,WOMEN,E487420,트렌치코트,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""98229"", ""class"": ""57958"", ""gender"": ""57892"", ""subcategory"": ""100071""}","{""category"": ""coats"", ""class"": ""outerwear"", ""gender"": ""women"", ""subcategory"": ""long""}"
uniqlo,uniqlo:57892:57959:57995:58135,WOMEN > 티셔츠 & 스웨트셔츠 & 후리스 > 티셔츠 (긴팔 & 반팔) > GU,A,일반 상의,COMPARABLE,1,WOMEN,E486704,GU소프트시어크루넥T(긴팔),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""57995"", ""class"": ""57959"", ""gender"": ""57892"", ""subcategory"": ""58135""}","{""category"": ""t shirts"", ""class"": ""tops"", ""gender"": ""women"", ""subcategory"": ""gu""}"
uniqlo,uniqlo:57892:57959:57995:58142,WOMEN > 티셔츠 & 스웨트셔츠 & 후리스 > 티셔츠 (긴팔 & 반팔) > 긴팔,A,일반 상의,COMPARABLE,7,WOMEN,E465751|E470143|E483536|E487579|E487908,소프트립T(긴팔)|소프트니트후리스크루넥T|소프트립T(긴팔)스트라이프|미니T(긴팔)|립헨리넥T(긴팔),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""57995"", ""class"": ""57959"", ""gender"": ""57892"", ""subcategory"": ""58142""}","{""category"": ""t shirts"", ""class"": ""tops"", ""gender"": ""women"", ""subcategory"": ""long sleeve""}"
uniqlo,uniqlo:57892:57959:57995:58144,WOMEN > 티셔츠 & 스웨트셔츠 & 후리스 > 티셔츠 (긴팔 & 반팔) > 반팔,A,일반 상의,COMPARABLE,13,WOMEN,E424873|E465755|E465760|E480054|E483268,크루넥T|AIRism코튼T|미니T|AIRism코튼T(스트라이프)|그래픽T A,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""57995"", ""class"": ""57959"", ""gender"": ""57892"", ""subcategory"": ""58144""}","{""category"": ""t shirts"", ""class"": ""tops"", ""gender"": ""women"", ""subcategory"": ""half sleeve""}"
uniqlo,uniqlo:57892:57959:57995:58145,WOMEN > 티셔츠 & 스웨트셔츠 & 후리스 > 티셔츠 (긴팔 & 반팔) > 슬리브리스,A,일반 상의,COMPARABLE,5,WOMEN,E483479|E484226|E485642|E485647|E488088,소프트립탱크탑|프런트오픈셸탑T(슬리브리스)|소프트립탱크탑(스트라이프)|소프트립탱크탑(링거)|셔링T(슬리브리스),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""57995"", ""class"": ""57959"", ""gender"": ""57892"", ""subcategory"": ""58145""}","{""category"": ""t shirts"", ""class"": ""tops"", ""gender"": ""women"", ""subcategory"": ""sleeveless""}"
uniqlo,uniqlo:57892:57959:57996:117295,WOMEN > 티셔츠 & 스웨트셔츠 & 후리스 > 브라탑 > 디자인,F|A,이너웨어·홈웨어|일반 상의,COMPARABLE,1,WOMEN,E489180,워셔블니트브라탑,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""57996"", ""class"": ""57959"", ""gender"": ""57892"", ""subcategory"": ""117295""}","{""category"": ""bra tops"", ""class"": ""tops"", ""gender"": ""women"", ""subcategory"": ""design""}"
uniqlo,uniqlo:57892:57959:57996:117300,WOMEN > 티셔츠 & 스웨트셔츠 & 후리스 > 브라탑 > 코튼,F|A,이너웨어·홈웨어|일반 상의,COMPARABLE,1,WOMEN,E482204,립브라탑(컬러블록),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""57996"", ""class"": ""57959"", ""gender"": ""57892"", ""subcategory"": ""117300""}","{""category"": ""bra tops"", ""class"": ""tops"", ""gender"": ""women"", ""subcategory"": ""cotton""}"
uniqlo,uniqlo:57892:57959:57997:102685,WOMEN > 티셔츠 & 스웨트셔츠 & 후리스 > 스웨트셔츠 & 후드집업 > GU,A,일반 상의,COMPARABLE,1,WOMEN,E483184,GU퍼프스웨트셔츠,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""57997"", ""class"": ""57959"", ""gender"": ""57892"", ""subcategory"": ""102685""}","{""category"": ""sweatshirts and hoodies"", ""class"": ""tops"", ""gender"": ""women"", ""subcategory"": ""gu""}"
uniqlo,uniqlo:57892:57959:57997:58154,WOMEN > 티셔츠 & 스웨트셔츠 & 후리스 > 스웨트셔츠 & 후드집업 > 스웨트셔츠,A,일반 상의,COMPARABLE,1,WOMEN,E487585,버튼업스웨트풀오버,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""57997"", ""class"": ""57959"", ""gender"": ""57892"", ""subcategory"": ""58154""}","{""category"": ""sweatshirts and hoodies"", ""class"": ""tops"", ""gender"": ""women"", ""subcategory"": ""shirts""}"
uniqlo,uniqlo:57892:57959:58001:117033,WOMEN > 티셔츠 & 스웨트셔츠 & 후리스 > 그래픽티셔츠 > 그 외,A,일반 상의,COMPARABLE,3,MEN|UNISEX,E484777|E489908|E489910,Pokémon UT(그래픽T)A|Pokémon UT(그래픽T)B|Pokémon UT(그래픽T)D,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58001"", ""class"": ""57959"", ""gender"": ""57892"", ""subcategory"": ""117033""}","{""category"": ""graphic tees ut"", ""class"": ""tops"", ""gender"": ""women"", ""subcategory"": ""others""}"
uniqlo,uniqlo:57892:57959:58001:140591,WOMEN > 티셔츠 & 스웨트셔츠 & 후리스 > 그래픽티셔츠 > Monchhichi,A,일반 상의,COMPARABLE,6,WOMEN,E488572|E488926|E488927|E488928|E489551,Monchhichi UT(그래픽T)A|Monchhichi UT(그래픽T)B|Monchhichi UT(그래픽T)C|Monchhichi UT(그래픽T)D|Monchhichi UT(그래픽T)E,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58001"", ""class"": ""57959"", ""gender"": ""57892"", ""subcategory"": ""140591""}","{""category"": ""graphic tees ut"", ""class"": ""tops"", ""gender"": ""women"", ""subcategory"": ""monchhichi 26ss""}"
uniqlo,uniqlo:57892:57959:58001:141560,WOMEN > 티셔츠 & 스웨트셔츠 & 후리스 > 그래픽티셔츠 > Disney/PIXAR,A,일반 상의,COMPARABLE,1,WOMEN,E488046,Disney/PIXAR미니UT(그래픽T)D,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58001"", ""class"": ""57959"", ""gender"": ""57892"", ""subcategory"": ""141560""}","{""category"": ""graphic tees ut"", ""class"": ""tops"", ""gender"": ""women"", ""subcategory"": ""disney pixar 26ss""}"
uniqlo,uniqlo:57892:57959:58001:144517,WOMEN > 티셔츠 & 스웨트셔츠 & 후리스 > 그래픽티셔츠 > Mickey & Friends,A,일반 상의,COMPARABLE,1,WOMEN,E488157,Mickey＆Friends미니UT(그래픽T·긴팔)A,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58001"", ""class"": ""57959"", ""gender"": ""57892"", ""subcategory"": ""144517""}","{""category"": ""graphic tees ut"", ""class"": ""tops"", ""gender"": ""women"", ""subcategory"": ""mickey and friends 26ss""}"
uniqlo,uniqlo:57892:57959:58001:144587,WOMEN > 티셔츠 & 스웨트셔츠 & 후리스 > 그래픽티셔츠 > ZO&FRIENDS,A,일반 상의,COMPARABLE,4,WOMEN,E483265|E490277|E490278|E490279,ZO&FRIENDS UT(그래픽T)A|ZO&FRIENDS UT(그래픽T)B|ZO&FRIENDS UT(그래픽T)C|ZO&FRIENDS UT(그래픽T)D,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58001"", ""class"": ""57959"", ""gender"": ""57892"", ""subcategory"": ""144587""}","{""category"": ""graphic tees ut"", ""class"": ""tops"", ""gender"": ""women"", ""subcategory"": ""zoandfriends 26ss""}"
uniqlo,uniqlo:57892:57959:58001:146993,WOMEN > 티셔츠 & 스웨트셔츠 & 후리스 > 그래픽티셔츠 > CHIIKAWA,A,일반 상의,COMPARABLE,7,WOMEN,E483261|E488041|E491209|E491210|E491211,CHIIKAWA UT(그래픽T)A|CHIIKAWA스웨트셔츠A|CHIIKAWA스웨트셔츠B|CHIIKAWA스웨트셔츠C|CHIIKAWA UT(그래픽T)B,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58001"", ""class"": ""57959"", ""gender"": ""57892"", ""subcategory"": ""146993""}","{""category"": ""graphic tees ut"", ""class"": ""tops"", ""gender"": ""women"", ""subcategory"": ""chiikawa 26ss""}"
uniqlo,uniqlo:57892:57960:58002:124361,WOMEN > 팬츠 > 와이드 팬츠 > GU,C,팬츠·쇼츠·레깅스,COMPARABLE,2,WOMEN,E493594|E493596,GU벌룬팬츠|GU드레이프벌룬팬츠,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58002"", ""class"": ""57960"", ""gender"": ""57892"", ""subcategory"": ""124361""}","{""category"": ""wide pants"", ""class"": ""bottoms"", ""gender"": ""women"", ""subcategory"": ""gu""}"
uniqlo,uniqlo:57892:57960:58002:58190,WOMEN > 팬츠 > 와이드 팬츠 > 데님,C,팬츠·쇼츠·레깅스,COMPARABLE,2,WOMEN,E482280|E482281,배기배럴레그진(다리길이75cm)|EZY와이드스트레이트진,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58002"", ""class"": ""57960"", ""gender"": ""57892"", ""subcategory"": ""58190""}","{""category"": ""wide pants"", ""class"": ""bottoms"", ""gender"": ""women"", ""subcategory"": ""denim""}"
uniqlo,uniqlo:57892:57960:58002:58193,WOMEN > 팬츠 > 와이드 팬츠 > 커브ㆍ배럴 레그,C,팬츠·쇼츠·레깅스,COMPARABLE,3,UNISEX|WOMEN,E475344|E477345|E488202,저지배럴레그팬츠(다리길이70~72cm)|저지배럴레그팬츠(다리길이77cm·긴기장)|코듀로이배럴레그팬츠,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58002"", ""class"": ""57960"", ""gender"": ""57892"", ""subcategory"": ""58193""}","{""category"": ""wide pants"", ""class"": ""bottoms"", ""gender"": ""women"", ""subcategory"": ""curve and barrel""}"
uniqlo,uniqlo:57892:57960:58002:96140,WOMEN > 팬츠 > 와이드 팬츠 > 이지(허리 밴딩),C,팬츠·쇼츠·레깅스,COMPARABLE,3,WOMEN,E473791|E474481|E486982,리넨블렌드이지팬츠|울트라스트레치액티브와이드팬츠(다리길이68.5~71.5cm)|유틸리티볼륨팬츠,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58002"", ""class"": ""57960"", ""gender"": ""57892"", ""subcategory"": ""96140""}","{""category"": ""wide pants"", ""class"": ""bottoms"", ""gender"": ""women"", ""subcategory"": ""easy""}"
uniqlo,uniqlo:57892:57960:58003:149272,WOMEN > 팬츠 > 진(청바지) > 레귤러,C,팬츠·쇼츠·레깅스,COMPARABLE,2,WOMEN,E476209|E491116,스트레이트진|스트레이트진(데미지),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58003"", ""class"": ""57960"", ""gender"": ""57892"", ""subcategory"": ""149272""}","{""category"": ""jeans"", ""class"": ""bottoms"", ""gender"": ""women"", ""subcategory"": ""regular""}"
uniqlo,uniqlo:57892:57960:58003:63082,WOMEN > 팬츠 > 진(청바지) > 배기,C,팬츠·쇼츠·레깅스,COMPARABLE,3,UNISEX|WOMEN,E479000|E484807|E488700,배기배럴레그진(다리길이75cm)|배기배럴레그진(다리길이80cm·긴기장)|배기배럴레그진(다리길이80cm·긴기장),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58003"", ""class"": ""57960"", ""gender"": ""57892"", ""subcategory"": ""63082""}","{""category"": ""jeans"", ""class"": ""bottoms"", ""gender"": ""women"", ""subcategory"": ""baggy""}"
uniqlo,uniqlo:57892:57960:58004:124362,WOMEN > 팬츠 > 캐주얼 팬츠 > GU,C,팬츠·쇼츠·레깅스,COMPARABLE,1,WOMEN,E493595,GU벌룬팬츠(체크),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58004"", ""class"": ""57960"", ""gender"": ""57892"", ""subcategory"": ""124362""}","{""category"": ""casual pants"", ""class"": ""bottoms"", ""gender"": ""women"", ""subcategory"": ""gu""}"
uniqlo,uniqlo:57892:57960:58004:58204,WOMEN > 팬츠 > 캐주얼 팬츠 > 울트라 스트레치,C,팬츠·쇼츠·레깅스,COMPARABLE,1,WOMEN,E477869,울트라스트레치액티브와이드팬츠(다리길이73.5~76.5cm·긴기장),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58004"", ""class"": ""57960"", ""gender"": ""57892"", ""subcategory"": ""58204""}","{""category"": ""casual pants"", ""class"": ""bottoms"", ""gender"": ""women"", ""subcategory"": ""ultra stretch""}"
uniqlo,uniqlo:57892:57960:58005:58209,WOMEN > 팬츠 > 스웨트 팬츠 & 조거 팬츠 > 스웨트,C,팬츠·쇼츠·레깅스,COMPARABLE,6,UNISEX|WOMEN,E479620|E481249|E483285|E484854|E491779,스웨트와이드팬츠(다리길이70~73cm)|스웨트와이드팬츠(다리길이75~78cm·긴기장)|스웨트스트레이트팬츠(다리길이69~72cm)|스웨트스트레이트팬츠(다리길이74~77cm·긴기장)|웜보아스웨트팬츠,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58005"", ""class"": ""57960"", ""gender"": ""57892"", ""subcategory"": ""58209""}","{""category"": ""sweat pants"", ""class"": ""bottoms"", ""gender"": ""women"", ""subcategory"": ""sweat""}"
uniqlo,uniqlo:57892:57960:58005:63086,WOMEN > 팬츠 > 스웨트 팬츠 & 조거 팬츠 > 유니섹스,C,팬츠·쇼츠·레깅스,COMPARABLE,1,MEN|UNISEX,E476225,스웨트와이드쇼트팬츠,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58005"", ""class"": ""57960"", ""gender"": ""57892"", ""subcategory"": ""63086""}","{""category"": ""sweat pants"", ""class"": ""bottoms"", ""gender"": ""women"", ""subcategory"": ""unisex""}"
uniqlo,uniqlo:57892:57960:58005:98298,WOMEN > 팬츠 > 스웨트 팬츠 & 조거 팬츠 > 보아 스웨트,C,팬츠·쇼츠·레깅스,COMPARABLE,1,WOMEN,E493368,웜보아스웨트와이드팬츠(다리길이69~72cm),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58005"", ""class"": ""57960"", ""gender"": ""57892"", ""subcategory"": ""98298""}","{""category"": ""sweat pants"", ""class"": ""bottoms"", ""gender"": ""women"", ""subcategory"": ""pile lined weat""}"
uniqlo,uniqlo:57892:57960:58008:58221,WOMEN > 팬츠 > 슬랙스(트라우저) > 스마트 팬츠,C,팬츠·쇼츠·레깅스,COMPARABLE,1,WOMEN,E487957,스마트와이드스트레이트팬츠,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58008"", ""class"": ""57960"", ""gender"": ""57892"", ""subcategory"": ""58221""}","{""category"": ""trousers"", ""class"": ""bottoms"", ""gender"": ""women"", ""subcategory"": ""smart ankle""}"
uniqlo,uniqlo:57892:57960:58009:58225,WOMEN > 팬츠 > 레깅스 > 울트라 스트레치,C,팬츠·쇼츠·레깅스,COMPARABLE,2,WOMEN,E483546|E484860,울트라스트레치액티브레깅스(다리길이60.5~61cm)|울트라스트레치액티브레깅스(다리길이64~67cm·긴기장),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58009"", ""class"": ""57960"", ""gender"": ""57892"", ""subcategory"": ""58225""}","{""category"": ""leggings pants"", ""class"": ""bottoms"", ""gender"": ""women"", ""subcategory"": ""ultra stretch""}"
uniqlo,uniqlo:57892:57960:58010:141892,WOMEN > 팬츠 > 쇼트 팬츠(반바지) > 큐롯,C,팬츠·쇼츠·레깅스,COMPARABLE,1,WOMEN,E488203,코듀로이큐롯,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58010"", ""class"": ""57960"", ""gender"": ""57892"", ""subcategory"": ""141892""}","{""category"": ""short pants"", ""class"": ""bottoms"", ""gender"": ""women"", ""subcategory"": ""culottes""}"
uniqlo,uniqlo:57892:57960:58010:58231,WOMEN > 팬츠 > 쇼트 팬츠(반바지) > 반바지,C,팬츠·쇼츠·레깅스,COMPARABLE,2,WOMEN,E482172|E482646,리넨코튼쇼트팬츠(스트라이프)|코튼이지쇼트팬츠,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58010"", ""class"": ""57960"", ""gender"": ""57892"", ""subcategory"": ""58231""}","{""category"": ""short pants"", ""class"": ""bottoms"", ""gender"": ""women"", ""subcategory"": ""easy shorts""}"
uniqlo,uniqlo:57892:57960:58010:63087,WOMEN > 팬츠 > 쇼트 팬츠(반바지) > 유니섹스,C,팬츠·쇼츠·레깅스,COMPARABLE,4,MEN|UNISEX,E482937|E487891|E488997|E489125,기어쇼트팬츠|와이드쇼트팬츠|와이드쇼트팬츠(프린트)|턱쇼트팬츠(프린트체크),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58010"", ""class"": ""57960"", ""gender"": ""57892"", ""subcategory"": ""63087""}","{""category"": ""short pants"", ""class"": ""bottoms"", ""gender"": ""women"", ""subcategory"": ""unisex""}"
uniqlo,uniqlo:57892:57960:58010:84787,WOMEN > 팬츠 > 쇼트 팬츠(반바지) > 리넨,C,팬츠·쇼츠·레깅스,COMPARABLE,1,WOMEN,E473696,리넨코튼쇼트팬츠,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58010"", ""class"": ""57960"", ""gender"": ""57892"", ""subcategory"": ""84787""}","{""category"": ""short pants"", ""class"": ""bottoms"", ""gender"": ""women"", ""subcategory"": ""linen""}"
uniqlo,uniqlo:57892:57961:58011:124364,WOMEN > 스커트 & 원피스 > 원피스 > GU,E,원피스·점프수트·커버올,COMPARABLE,1,WOMEN,E486699,GU티어드튜닉드레스(반팔),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58011"", ""class"": ""57961"", ""gender"": ""57892"", ""subcategory"": ""124364""}","{""category"": ""dresses"", ""class"": ""dress and skirts"", ""gender"": ""women"", ""subcategory"": ""gu""}"
uniqlo,uniqlo:57892:57961:58011:58232,WOMEN > 스커트 & 원피스 > 원피스 > AIRism 원피스,E,원피스·점프수트·커버올,COMPARABLE,1,WOMEN,E482982,울트라스트레치AIRism원피스(슬리브리스),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58011"", ""class"": ""57961"", ""gender"": ""57892"", ""subcategory"": ""58232""}","{""category"": ""dresses"", ""class"": ""dress and skirts"", ""gender"": ""women"", ""subcategory"": ""airism dresses""}"
uniqlo,uniqlo:57892:57961:58011:58241,WOMEN > 스커트 & 원피스 > 원피스 > 긴팔원피스,E,원피스·점프수트·커버올,COMPARABLE,1,WOMEN,E487630,셔츠원피스,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58011"", ""class"": ""57961"", ""gender"": ""57892"", ""subcategory"": ""58241""}","{""category"": ""dresses"", ""class"": ""dress and skirts"", ""gender"": ""women"", ""subcategory"": ""long sleeve""}"
uniqlo,uniqlo:57892:57961:58011:58242,WOMEN > 스커트 & 원피스 > 원피스 > 반팔원피스,E,원피스·점프수트·커버올,COMPARABLE,4,WOMEN,E483986|E484289|E489216|E489217,AIRism코튼T원피스(반팔)|보타이원피스(반팔)|보타이원피스(반팔)프린트|릴랙스원피스(반팔)프린트,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58011"", ""class"": ""57961"", ""gender"": ""57892"", ""subcategory"": ""58242""}","{""category"": ""dresses"", ""class"": ""dress and skirts"", ""gender"": ""women"", ""subcategory"": ""short sleeve""}"
uniqlo,uniqlo:57892:57961:58011:58243,WOMEN > 스커트 & 원피스 > 원피스 > 슬리브리스 원피스,E,원피스·점프수트·커버올,COMPARABLE,4,WOMEN,E482983|E487278|E487286|E488722,콤비네이션원피스(슬리브리스)|캐미솔원피스|콤비네이션티어드원피스(슬리브리스)|워셔블립니트원피스(슬리브리스),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58011"", ""class"": ""57961"", ""gender"": ""57892"", ""subcategory"": ""58243""}","{""category"": ""dresses"", ""class"": ""dress and skirts"", ""gender"": ""women"", ""subcategory"": ""sleeveless""}"
